enrollment_id,enrollment_date,company_id,course_id,city,state,city_tier,gender,age_group,referral_source,payment_mode,device_type,original_price_inr,discount_pct,discount_amount_inr,final_price_inr,gst_amount_inr,net_revenue_inr,platform_cost_inr,gross_profit_inr,gross_margin_pct,course_completed,student_rating,refund_issued,support_tickets_raised
EDU02477,2024-01-21,10,2,Madurai,Tamil Nadu,Tier 3,Other,18-24,School/College Partnership,EMI,Tablet,9999,25,2499.75,7499.25,1349.87,6149.38,2665.18,3484.2,56.66,Yes,,No,0
EDU00265,2024-06-07,12,17,Mangaluru,Karnataka,Tier 3,Male,45+,Instagram,Credit Card,Tablet,16999,0,0,16999,3059.82,13939.18,5716.08,8223.1,58.99,Yes,3.9,No,1
EDU00322,2024-05-27,4,27,Faridabad,Delhi NCR,Tier 2,Male,18-24,Word of Mouth,Debit Card,Desktop,14999,10,1499.9,13499.1,2429.84,11069.26,5152.64,5916.62,53.45,Yes,3.9,No,0
EDU00112,2024-10-10,1,20,New Delhi,Delhi NCR,Tier 1,Female,25-34,Instagram,UPI,Mobile,8999,15,1349.85,7649.15,1376.85,6272.3,2975.91,3296.39,52.55,Yes,3.8,No,0
EDU00589,2023-10-07,15,12,Mangaluru,Karnataka,Tier 3,Male,45+,Word of Mouth,Wallet,Mobile,4999,10,499.9,4499.1,809.84,3689.26,1296.76,2392.5,64.85,Yes,3.1,No,0
EDU01699,2023-09-03,11,16,Jodhpur,Rajasthan,Tier 3,Male,45+,Email Campaign,Credit Card,Mobile,12999,30,3899.7,9099.3,1637.87,7461.43,2878.03,4583.4,61.43,No,,No,1
EDU02302,2024-04-26,5,21,Chennai,Tamil Nadu,Tier 1,Male,18-24,WhatsApp,UPI,Desktop,8999,50,4499.5,4499.5,809.91,3689.59,2005.58,1684.01,45.64,No,,No,1
EDU02483,2024-02-22,6,10,Mangaluru,Karnataka,Tier 3,Other,35-44,Word of Mouth,Wallet,Desktop,34999,10,3499.9,31499.1,5669.84,25829.26,10273.14,15556.12,60.23,Yes,4.6,No,0
EDU00455,2024-12-15,13,14,Nagpur,Maharashtra,Tier 2,Male,18-24,WhatsApp,Debit Card,Desktop,6999,20,1399.8,5599.2,1007.86,4591.34,2270.11,2321.23,50.56,No,,No,0
EDU00593,2023-03-20,4,2,Faridabad,Delhi NCR,Tier 2,Male,35-44,Email Campaign,Credit Card,Tablet,9999,20,1999.8,7999.2,1439.86,6559.34,2656.93,3902.41,59.49,Yes,,No,1
EDU00137,2023-01-06,12,15,Noida,Delhi NCR,Tier 1,Other,35-44,Instagram,Debit Card,Mobile,29999,0,0,29999,5399.82,24599.18,9581.69,15017.49,61.05,Yes,4.1,No,0
EDU02015,2023-02-22,7,19,Chennai,Tamil Nadu,Tier 1,Female,35-44,School/College Partnership,Net Banking,Desktop,9999,25,2499.75,7499.25,1349.87,6149.38,2646.68,3502.7,56.96,No,,No,1
EDU00654,2023-09-19,8,19,Mumbai,Maharashtra,Tier 1,Female,25-34,YouTube,UPI,Desktop,9999,0,0,9999,1799.82,8199.18,3164.98,5034.2,61.4,No,,No,3
EDU00339,2024-01-03,12,23,Ahmedabad,Gujarat,Tier 1,Male,13-17,School/College Partnership,Wallet,Desktop,11999,20,2399.8,9599.2,1727.86,7871.34,3377.75,4493.59,57.09,Yes,3,No,0
EDU01293,2024-11-27,14,6,Mumbai,Maharashtra,Tier 1,Male,45+,Email Campaign,EMI,Tablet,8499,25,2124.75,6374.25,1147.37,5226.88,1878.56,3348.32,64.06,No,,No,1
EDU02198,2024-01-23,3,11,Faridabad,Delhi NCR,Tier 2,Female,25-34,Email Campaign,Credit Card,Mobile,12999,5,649.95,12349.05,2222.83,10126.22,3438.68,6687.54,66.04,No,,No,0
EDU02497,2023-04-01,3,20,Faridabad,Delhi NCR,Tier 2,Other,25-34,Direct/Organic,UPI,Tablet,8999,0,0,8999,1619.82,7379.18,3014.37,4364.81,59.15,No,,No,1
EDU02187,2023-11-26,8,18,Bengaluru,Karnataka,Tier 1,Male,13-17,Email Campaign,EMI,Mobile,11999,40,4799.6,7199.4,1295.89,5903.51,3545.14,2358.37,39.95,No,,Yes,0
EDU02083,2023-05-16,13,13,Coimbatore,Tamil Nadu,Tier 2,Male,25-34,Word of Mouth,UPI,Mobile,15999,50,7999.5,7999.5,1439.91,6559.59,3864.93,2694.66,41.08,No,,No,2
EDU01930,2024-10-25,4,17,Bengaluru,Karnataka,Tier 1,Other,13-17,Instagram,Credit Card,Desktop,16999,10,1699.9,15299.1,2753.84,12545.26,4494.8,8050.46,64.17,No,,No,0
EDU00542,2023-02-10,2,13,Chennai,Tamil Nadu,Tier 1,Other,25-34,Direct/Organic,UPI,Tablet,15999,50,7999.5,7999.5,1439.91,6559.59,3024.78,3534.81,53.89,Yes,4.4,No,1
EDU00507,2024-09-23,14,4,Nashik,Maharashtra,Tier 2,Female,35-44,Direct/Organic,UPI,Mobile,6999,0,0,6999,1259.82,5739.18,2858.52,2880.66,50.19,No,,No,0
EDU00441,2024-09-27,10,16,Nagpur,Maharashtra,Tier 2,Other,18-24,School/College Partnership,Debit Card,Desktop,12999,15,1949.85,11049.15,1988.85,9060.3,3191.37,5868.93,64.78,Yes,2.6,No,1
EDU00221,2023-06-23,15,2,Vadodara,Gujarat,Tier 3,Male,18-24,WhatsApp,Debit Card,Desktop,9999,10,999.9,8999.1,1619.84,7379.26,2875.18,4504.08,61.04,Yes,3.6,No,1
EDU01865,2023-06-27,9,1,WARANGAL,Telangana,Tier 3,Female,13-17,Word of Mouth,Debit Card,Tablet,24999,10,2499.9,22499.1,4049.84,18449.26,8017.48,10431.78,56.54,No,,No,3
EDU01946,2023-12-04,13,13,Faridabad,Delhi NCR,Tier 2,Female,25-34,YouTube,Net Banking,Tablet,15999,30,4799.7,11199.3,2015.87,9183.43,4457.45,4725.98,51.46,Yes,,No,0
EDU00825,2023-04-06,6,8,Mumbai,Maharashtra,Tier 1,Male,35-44,YouTube,Net Banking,Desktop,4999,50,2499.5,2499.5,449.91,2049.59,726.89,1322.7,64.53,Yes,3.2,No,0
EDU01826,2023-12-01,1,11,Mumbai,Maharashtra,Tier 1,Male,25-34,Email Campaign,Wallet,Desktop,12999,10,1299.9,11699.1,2105.84,9593.26,4174.38,5418.88,56.49,Yes,3,No,1
EDU01479,2023-07-01,9,20,Surat,Gujarat,Tier 2,Other,25-34,Word of Mouth,Wallet,Desktop,8999,40,3599.6,5399.4,971.89,4427.51,2484.81,1942.7,43.88,Yes,3.8,No,0
EDU01545,2024-01-27,1,2,Chennai,Tamil Nadu,Tier 1,Female,18-24,Email Campaign,Wallet,Tablet,9999,0,0,9999,1799.82,8199.18,3230.63,4968.55,60.6,Yes,4,No,0
EDU02323,2024-05-21,13,29,Jaipur,Rajasthan,Tier 2,Female,35-44,Email Campaign,Debit Card,Tablet,6999,10,699.9,6299.1,1133.84,5165.26,2701.87,2463.39,47.69,Yes,4.4,No,0
EDU00607,2023-02-24,5,7,Noida,Delhi NCR,Tier 1,Female,45+,Instagram,UPI,Tablet,8999,15,1349.85,7649.15,1376.85,6272.3,2760.87,3511.43,55.98,Yes,5,No,0
EDU01673,2023-12-05,1,8,Faridabad,Delhi NCR,Tier 2,Female,13-17,Email Campaign,Credit Card,Mobile,4999,30,1499.7,3499.3,629.87,2869.43,1259.45,1609.98,56.11,Yes,,No,0
EDU00741,2023-05-02,10,7,Noida,Delhi NCR,Tier 1,Female,25-34,Word of Mouth,Wallet,Tablet,8999,10,899.9,8099.1,1457.84,6641.26,3393.28,3247.98,48.91,Yes,3.8,No,0
EDU01731,2023-10-02,1,4,Noida,Delhi NCR,Tier 1,Other,13-17,WhatsApp,EMI,Mobile,6999,15,1049.85,5949.15,1070.85,4878.3,2570.96,2307.34,47.3,Yes,3,No,0
EDU02088,2024-04-16,6,17,Mangaluru,Karnataka,Tier 3,Other,18-24,WhatsApp,UPI,Mobile,16999,30,5099.7,11899.3,2141.87,9757.43,4963.7,4793.73,49.13,Yes,,No,0
EDU00299,2024-02-12,5,25,Hyderabad,Telangana,Tier 1,Female,25-34,YouTube,Net Banking,Mobile,7999,40,3199.6,4799.4,863.89,3935.51,1932.71,2002.8,50.89,Yes,4.2,No,0
EDU02019,2023-12-12,8,20,Gurugram,Delhi NCR,Tier 1,Male,18-24,Google Ads,Net Banking,Desktop,8999,10,899.9,8099.1,1457.84,6641.26,2531.85,4109.41,61.88,No,,No,1
EDU02216,2024-02-24,2,14,Madurai,Tamil Nadu,Tier 3,Female,18-24,Instagram,UPI,Mobile,6999,40,2799.6,4199.4,755.89,3443.51,1930.28,1513.23,43.94,No,,No,1
EDU00114,2023-04-27,15,28,Mangaluru,Karnataka,Tier 3,Other,25-34,Google Ads,Credit Card,Desktop,18999,40,7599.6,11399.4,2051.89,9347.51,5555.25,3792.26,40.57,No,,No,0
EDU01314,2024-06-06,4,5,Ghaziabad,Delhi NCR,Tier 2,Male,18-24,WhatsApp,Wallet,Desktop,14999,25,3749.75,11249.25,2024.87,9224.38,5007.88,4216.5,45.71,No,,Yes,0
EDU00849,2024-06-05,9,29,Chennai,Tamil Nadu,Tier 1,Male,45+,Word of Mouth,EMI,Tablet,6999,30,2099.7,4899.3,881.87,4017.43,2183.15,1834.28,45.66,Yes,3.3,No,0
EDU01012,2024-12-14,8,25,Kolkata,West Bengal,Tier 1,Other,45+,Instagram,Wallet,Mobile,7999,10,799.9,7199.1,1295.84,5903.26,2025.95,3877.31,65.68,No,,No,1
EDU00519,2024-03-11,13,17,Ahmedabad,Gujarat,Tier 1,Female,18-24,YouTube,Net Banking,Tablet,16999,15,2549.85,14449.15,2600.85,11848.3,4659.19,7189.11,60.68,Yes,4.9,No,1
EDU02387,2023-09-08,15,8,Nashik,Maharashtra,Tier 2,Male,18-24,YouTube,Debit Card,Mobile,4999,25,1249.75,3749.25,674.87,3074.38,1540.11,1534.27,49.91,Yes,4.3,No,0
EDU01295,2024-08-12,11,3,New Delhi,Delhi NCR,Tier 1,Female,13-17,Email Campaign,Wallet,Desktop,7499,5,374.95,7124.05,1282.33,5841.72,2647.08,3194.64,54.69,No,,No,1
EDU02042,2023-10-30,14,23,Vadodara,Gujarat,Tier 3,Female,45+,Google Ads,EMI,Mobile,11999,0,0,11999,2159.82,9839.18,4731.84,5107.34,51.91,Yes,,No,0
EDU01399,2024-10-26,7,22,Howrah,West Bengal,Tier 3,Male,45+,Word of Mouth,Net Banking,Mobile,24999,20,4999.8,19999.2,3599.86,16399.34,5848,10551.34,64.34,Yes,3.8,No,0
EDU00096,2023-02-16,11,26,Gurugram,Delhi NCR,Tier 1,Female,35-44,Email Campaign,Wallet,Tablet,12999,0,0,12999,2339.82,10659.18,4787.84,5871.34,55.08,Yes,,No,0
EDU01696,2024-08-04,10,6,Coimbatore,Tamil Nadu,Tier 2,Male,18-24,YouTube,Net Banking,Mobile,8499,40,3399.6,5099.4,917.89,4181.51,2564.93,1616.58,38.66,Yes,3.7,No,1
EDU00841,2023-03-04,15,6,Warangal,Telangana,Tier 3,Female,35-44,Word of Mouth,Debit Card,Mobile,8499,0,0,8499,1529.82,6969.18,3455.78,3513.4,50.41,Yes,,No,1
EDU02392,2023-08-10,12,12,Madurai,Tamil Nadu,Tier 3,Male,45+,School/College Partnership,Wallet,Desktop,4999,0,0,4999,899.82,4099.18,1755.16,2344.02,57.18,No,,No,0
EDU00738,2024-01-19,9,24,Nashik,Maharashtra,Tier 2,Male,45+,Google Ads,Net Banking,Tablet,22999,0,0,22999,4139.82,18859.18,8015.73,10843.45,57.5,Yes,3,No,1
EDU01327,2023-03-13,1,15,Nashik,Maharashtra,Tier 2,Male,13-17,Google Ads,UPI,Mobile,29999,0,0,29999,5399.82,24599.18,10957.07,13642.11,55.46,No,,No,1
EDU00348,2023-08-09,4,13,Madurai,Tamil Nadu,Tier 3,Other,45+,Instagram,Net Banking,Desktop,15999,0,0,15999,2879.82,13119.18,5703.42,7415.76,56.53,No,,Yes,0
EDU00168,2023-12-08,9,26,Hyderabad,Telangana,Tier 1,Other,25-34,YouTube,Net Banking,Tablet,12999,30,3899.7,9099.3,1637.87,7461.43,3458.42,4003.01,53.65,No,,Yes,1
EDU02163,2024-08-19,5,17,Surat,Gujarat,Tier 2,Male,18-24,School/College Partnership,Wallet,Desktop,16999,20,3399.8,13599.2,2447.86,11151.34,5534.55,5616.79,50.37,Yes,3.8,No,0
EDU00117,2023-02-13,12,26,Coimbatore,Tamil Nadu,Tier 2,Other,35-44,School/College Partnership,UPI,Desktop,12999,10,1299.9,11699.1,2105.84,9593.26,4698.97,4894.29,51.02,Yes,3.7,No,0
EDU02199,2023-11-08,9,29,Mumbai,Maharashtra,Tier 1,Male,18-24,School/College Partnership,EMI,Tablet,6999,10,699.9,6299.1,1133.84,5165.26,2310,2855.26,55.28,No,,No,0
EDU00531,2024-11-01,15,17,Howrah,West Bengal,Tier 3,Male,45+,Email Campaign,Wallet,Tablet,16999,50,8499.5,8499.5,1529.91,6969.59,3736.26,3233.33,46.39,Yes,2.9,No,0
EDU01214,2023-10-12,4,18,Pune,Maharashtra,Tier 1,Male,35-44,YouTube,Wallet,Tablet,11999,30,3599.7,8399.3,1511.87,6887.43,2598.75,4288.68,62.27,Yes,,No,1
EDU02427,2024-12-15,11,18,Ahmedabad,Gujarat,Tier 1,Male,45+,WhatsApp,Wallet,Mobile,11999,10,1199.9,10799.1,1943.84,8855.26,4069.51,4785.75,54.04,No,,No,1
EDU00321,2024-03-06,10,10,MYSURU,Karnataka,Tier 2,Other,45+,Instagram,Net Banking,Mobile,34999,20,6999.8,27999.2,5039.86,22959.34,8683.97,14275.37,62.18,Yes,3.4,No,0
EDU00005,2023-10-28,6,21,Surat,Gujarat,Tier 2,Male,25-34,Instagram,Credit Card,Mobile,8999,5,449.95,8549.05,1538.83,7010.22,3487.71,3522.51,50.25,No,,Yes,0
EDU01566,2024-02-17,15,28,Coimbatore,Tamil Nadu,Tier 2,Male,13-17,Google Ads,Net Banking,Tablet,18999,10,1899.9,17099.1,3077.84,14021.26,4276.83,9744.43,69.5,No,,Yes,3
EDU01180,2024-04-12,10,4,Nashik,Maharashtra,Tier 2,Female,35-44,School/College Partnership,Credit Card,Mobile,6999,5,349.95,6649.05,1196.83,5452.22,2084.79,3367.43,61.76,Yes,3.6,No,0
EDU01767,2023-01-30,11,2,Pune,Maharashtra,Tier 1,Other,13-17,Instagram,Net Banking,Tablet,9999,0,0,9999,1799.82,8199.18,3535.05,4664.13,56.89,Yes,4,No,0
EDU00474,2023-08-16,2,11,Jodhpur,Rajasthan,Tier 3,Female,45+,Direct/Organic,Wallet,Desktop,12999,0,0,12999,2339.82,10659.18,6252.07,4407.11,41.35,Yes,4.3,No,0
EDU02044,2023-09-13,15,26,Ahmedabad,Gujarat,Tier 1,Female,25-34,YouTube,Wallet,Desktop,12999,0,0,12999,2339.82,10659.18,3913.5,6745.68,63.29,No,,No,0
EDU01226,2023-06-14,7,14,Mangaluru,Karnataka,Tier 3,Other,45+,Word of Mouth,Net Banking,Mobile,6999,10,699.9,6299.1,1133.84,5165.26,2468.64,2696.62,52.21,Yes,3.1,No,0
EDU01905,2023-06-05,2,20,Ghaziabad,Delhi NCR,Tier 2,Male,18-24,WhatsApp,Credit Card,Mobile,8999,30,2699.7,6299.3,1133.87,5165.43,2501.88,2663.55,51.56,No,,No,2
EDU01559,2024-02-13,3,5,Nashik,Maharashtra,Tier 2,Male,45+,Instagram,Wallet,Tablet,14999,0,0,14999,2699.82,12299.18,4611.9,7687.28,62.5,Yes,3.5,No,0
EDU02067,2023-03-09,7,18,NEW DELHI,Delhi NCR,Tier 1,Male,35-44,Google Ads,Wallet,Tablet,11999,10,1199.9,10799.1,1943.84,8855.26,4017.2,4838.06,54.63,Yes,3.3,No,0
EDU01429,2024-07-10,8,28,Noida,Delhi NCR,Tier 1,Female,45+,YouTube,Credit Card,Mobile,18999,25,4749.75,14249.25,2564.86,11684.39,4710.13,6974.26,59.69,Yes,3.3,No,0
EDU00740,2024-03-28,11,28,Nagpur,Maharashtra,Tier 2,Other,13-17,School/College Partnership,Credit Card,Mobile,18999,0,0,18999,3419.82,15579.18,5480.53,10098.65,64.82,Yes,3.1,No,0
EDU00228,2024-07-03,2,22,Ahmedabad,Gujarat,Tier 1,Other,45+,Google Ads,EMI,Tablet,24999,5,1249.95,23749.05,4274.83,19474.22,6313.79,13160.43,67.58,No,,No,1
EDU01136,2024-08-26,6,9,Bengaluru,Karnataka,Tier 1,Other,25-34,School/College Partnership,Wallet,Mobile,19999,20,3999.8,15999.2,2879.86,13119.34,6269,6850.34,52.22,Yes,,No,0
EDU01434,2023-12-28,15,16,Mysuru,Karnataka,Tier 2,Male,13-17,YouTube,EMI,Tablet,12999,40,5199.6,7799.4,1403.89,6395.51,3723.66,2671.85,41.78,Yes,3.7,No,1
EDU00756,2023-03-16,7,18,Surat,Gujarat,Tier 2,Female,13-17,Google Ads,Debit Card,Mobile,11999,10,1199.9,10799.1,1943.84,8855.26,3062.1,5793.16,65.42,Yes,3.6,No,0
EDU02066,2024-07-17,12,1,AHMEDABAD,Gujarat,Tier 1,Other,35-44,YouTube,Credit Card,Desktop,24999,15,3749.85,21249.15,3824.85,17424.3,6188.89,11235.41,64.48,Yes,5,No,0
EDU01601,2024-03-29,9,14,Mysuru,Karnataka,Tier 2,Male,45+,Google Ads,Net Banking,Mobile,6999,10,699.9,6299.1,1133.84,5165.26,2363.97,2801.29,54.23,No,,No,2
EDU01182,2024-09-23,7,13,Kolkata,West Bengal,Tier 1,Other,35-44,Email Campaign,EMI,Desktop,15999,10,1599.9,14399.1,2591.84,11807.26,4693.86,7113.4,60.25,Yes,4.1,No,0
EDU01292,2024-11-22,15,4,Kolkata,West Bengal,Tier 1,Female,25-34,Direct/Organic,Net Banking,Tablet,6999,0,0,6999,1259.82,5739.18,1879.42,3859.76,67.25,Yes,4.2,No,0
EDU00082,2024-05-29,10,5,Howrah,West Bengal,Tier 3,Other,18-24,WhatsApp,Wallet,Mobile,14999,0,0,14999,2699.82,12299.18,5542.1,6757.08,54.94,Yes,3.4,No,1
EDU01738,2024-06-08,7,12,Vadodara,Gujarat,Tier 3,Male,45+,Instagram,Debit Card,Mobile,4999,5,249.95,4749.05,854.83,3894.22,1806.93,2087.29,53.6,Yes,2.8,Yes,0
EDU02468,2023-06-18,8,9,Jaipur,Rajasthan,Tier 2,Female,35-44,School/College Partnership,UPI,Desktop,19999,50,9999.5,9999.5,1799.91,8199.59,4325.73,3873.86,47.24,Yes,4,No,0
EDU00769,2023-05-18,10,14,Nashik,Maharashtra,Tier 2,Male,25-34,Email Campaign,Credit Card,Mobile,6999,40,2799.6,4199.4,755.89,3443.51,1945.31,1498.2,43.51,No,,No,1
EDU01071,2024-11-05,13,26,Surat,Gujarat,Tier 2,Female,45+,Google Ads,Debit Card,Tablet,12999,20,2599.8,10399.2,1871.86,8527.34,4203.8,4323.54,50.7,Yes,,No,0
EDU00453,2024-08-13,6,25,Faridabad,Delhi NCR,Tier 2,Male,25-34,Email Campaign,Net Banking,Desktop,7999,50,3999.5,3999.5,719.91,3279.59,1694.98,1584.61,48.32,No,,No,2
EDU00669,2024-09-29,10,17,Surat,Gujarat,Tier 2,Male,35-44,Email Campaign,Net Banking,Mobile,16999,15,2549.85,14449.15,2600.85,11848.3,5333.73,6514.57,54.98,Yes,3.7,No,0
EDU01468,2023-09-12,10,28,Ghaziabad,Delhi NCR,Tier 2,Other,45+,Word of Mouth,Credit Card,Mobile,18999,0,0,18999,3419.82,15579.18,6252.89,9326.29,59.86,No,,No,1
EDU01165,2023-07-19,4,9,Ghaziabad,Delhi NCR,Tier 2,Other,18-24,Google Ads,EMI,Desktop,19999,5,999.95,18999.05,3419.83,15579.22,6627.6,8951.62,57.46,No,,No,0
EDU02031,2023-07-14,10,15,New Delhi,Delhi NCR,Tier 1,Other,25-34,Word of Mouth,UPI,Tablet,29999,10,2999.9,26999.1,4859.84,22139.26,6518.85,15620.41,70.56,Yes,,No,0
EDU02173,2024-12-23,11,20,Howrah,West Bengal,Tier 3,Male,45+,YouTube,EMI,Desktop,8999,20,1799.8,7199.2,1295.86,5903.34,2688.29,3215.05,54.46,Yes,,No,0
EDU00454,2023-05-04,7,14,Nagpur,Maharashtra,Tier 2,Other,45+,YouTube,Debit Card,Tablet,6999,0,0,6999,1259.82,5739.18,2556.65,3182.53,55.45,Yes,4.1,No,1
EDU00987,2024-09-12,5,22,Chennai,Tamil Nadu,Tier 1,Female,25-34,Word of Mouth,Net Banking,Tablet,24999,0,0,24999,4499.82,20499.18,7632.95,12866.23,62.76,Yes,3.3,No,0
EDU01636,2023-08-31,12,24,Ghaziabad,Delhi NCR,Tier 2,Female,35-44,YouTube,Net Banking,Mobile,22999,15,3449.85,19549.15,3518.85,16030.3,8479.58,7550.72,47.1,No,,No,1
EDU01806,2024-03-05,4,13,Howrah,West Bengal,Tier 3,Other,13-17,YouTube,Wallet,Desktop,15999,10,1599.9,14399.1,2591.84,11807.26,5973.4,5833.86,49.41,Yes,3.2,No,1
EDU01911,2024-08-04,14,19,Jodhpur,Rajasthan,Tier 3,Female,45+,Email Campaign,UPI,Desktop,9999,10,999.9,8999.1,1619.84,7379.26,3287.38,4091.88,55.45,Yes,,Yes,1
EDU00516,2023-02-01,15,27,Nagpur,Maharashtra,Tier 2,Female,45+,Word of Mouth,Wallet,Mobile,14999,10,1499.9,13499.1,2429.84,11069.26,5741.87,5327.39,48.13,No,,No,1
EDU00331,2024-10-07,11,27,New Delhi,Delhi NCR,Tier 1,Other,18-24,WhatsApp,UPI,Tablet,14999,0,0,14999,2699.82,12299.18,5347.07,6952.11,56.52,Yes,3.6,No,0
EDU00671,2024-01-04,3,3,Hyderabad,Telangana,Tier 1,Other,35-44,YouTube,Credit Card,Mobile,7499,5,374.95,7124.05,1282.33,5841.72,2045.82,3795.9,64.98,Yes,,No,0
EDU00110,2024-08-10,3,27,Nagpur,Maharashtra,Tier 2,Male,45+,School/College Partnership,UPI,Mobile,14999,30,4499.7,10499.3,1889.87,8609.43,3923.69,4685.74,54.43,Yes,3.8,No,0
EDU00863,2023-05-02,14,22,Mangaluru,Karnataka,Tier 3,Female,45+,YouTube,Wallet,Desktop,24999,30,7499.7,17499.3,3149.87,14349.43,5870.56,8478.87,59.09,Yes,4.3,No,0
EDU00937,2023-02-20,15,19,Surat,Gujarat,Tier 2,Female,45+,Direct/Organic,EMI,Desktop,9999,10,999.9,8999.1,1619.84,7379.26,3109.55,4269.71,57.86,Yes,3.4,No,0
EDU01778,2023-01-02,9,11,Jaipur,Rajasthan,Tier 2,Male,25-34,Direct/Organic,EMI,Tablet,12999,10,1299.9,11699.1,2105.84,9593.26,3474.95,6118.31,63.78,Yes,4.2,No,0
EDU01171,2024-11-19,3,12,Nashik,Maharashtra,Tier 2,Male,45+,Direct/Organic,Credit Card,Tablet,4999,40,1999.6,2999.4,539.89,2459.51,1582.35,877.16,35.66,Yes,,No,1
EDU01204,2023-07-17,13,4,Ahmedabad,Gujarat,Tier 1,Female,13-17,Instagram,Debit Card,Mobile,6999,40,2799.6,4199.4,755.89,3443.51,1856.74,1586.77,46.08,Yes,4.2,No,0
EDU01371,2024-11-18,7,15,Kolkata,West Bengal,Tier 1,Female,18-24,Email Campaign,UPI,Mobile,29999,20,5999.8,23999.2,4319.86,19679.34,4919.84,14759.5,75,Yes,3.7,No,0
EDU01407,2024-03-23,11,14,Gurugram,Delhi NCR,Tier 1,Male,35-44,School/College Partnership,Credit Card,Desktop,6999,20,1399.8,5599.2,1007.86,4591.34,2085.43,2505.91,54.58,Yes,3.8,No,0
EDU02258,2024-01-13,12,11,MADURAI,Tamil Nadu,Tier 3,Female,45+,School/College Partnership,Debit Card,Mobile,12999,5,649.95,12349.05,2222.83,10126.22,4659.07,5467.15,53.99,No,,No,0
EDU00355,2024-12-08,8,6,Bengaluru,Karnataka,Tier 1,Other,45+,Word of Mouth,Wallet,Tablet,8499,20,1699.8,6799.2,1223.86,5575.34,2484.49,3090.85,55.44,Yes,3.6,No,1
EDU01641,2023-02-16,15,2,Mysuru,Karnataka,Tier 2,Female,35-44,Google Ads,Wallet,Tablet,9999,30,2999.7,6999.3,1259.87,5739.43,2565.21,3174.22,55.31,Yes,,No,1
EDU00528,2023-12-20,2,25,Gurugram,Delhi NCR,Tier 1,Female,35-44,Word of Mouth,Net Banking,Tablet,7999,0,0,7999,1439.82,6559.18,2496.85,4062.33,61.93,Yes,4,No,0
EDU00960,2024-08-21,9,7,Vadodara,Gujarat,Tier 3,Female,18-24,Word of Mouth,Wallet,Tablet,8999,25,2249.75,6749.25,1214.87,5534.38,2692.86,2841.52,51.34,Yes,3.6,No,1
EDU01896,2023-01-04,9,22,WARANGAL,Telangana,Tier 3,Male,45+,Instagram,Net Banking,Tablet,24999,10,2499.9,22499.1,4049.84,18449.26,6666.45,11782.81,63.87,Yes,3.4,No,2
EDU00312,2024-05-15,5,23,Ahmedabad,Gujarat,Tier 1,Female,13-17,School/College Partnership,UPI,Desktop,11999,30,3599.7,8399.3,1511.87,6887.43,3089.32,3798.11,55.15,Yes,,No,0
EDU01752,2024-12-27,10,4,Coimbatore,Tamil Nadu,Tier 2,Male,18-24,Google Ads,UPI,Desktop,6999,30,2099.7,4899.3,881.87,4017.43,2118.19,1899.24,47.27,Yes,3.1,No,1
EDU00972,2024-01-29,14,22,Coimbatore,Tamil Nadu,Tier 2,Other,13-17,Direct/Organic,Debit Card,Tablet,24999,30,7499.7,17499.3,3149.87,14349.43,6468.17,7881.26,54.92,Yes,3.1,Yes,1
EDU02139,2024-09-06,10,25,Ghaziabad,Delhi NCR,Tier 2,Male,18-24,Instagram,EMI,Tablet,7999,20,1599.8,6399.2,1151.86,5247.34,2318,2929.34,55.83,Yes,4.1,No,0
EDU02129,2024-02-29,4,23,Warangal,Telangana,Tier 3,Female,25-34,School/College Partnership,Debit Card,Mobile,11999,40,4799.6,7199.4,1295.89,5903.51,3617.6,2285.91,38.72,Yes,3.7,No,0
EDU00020,2024-07-17,12,8,Faridabad,Delhi NCR,Tier 2,Male,35-44,Google Ads,Credit Card,Desktop,4999,5,249.95,4749.05,854.83,3894.22,1476.15,2418.07,62.09,Yes,4.2,No,0
EDU02075,2023-07-31,7,13,Pune,Maharashtra,Tier 1,Male,45+,Direct/Organic,Debit Card,Desktop,15999,50,7999.5,7999.5,1439.91,6559.59,3476.25,3083.34,47.01,Yes,3.8,No,0
EDU00358,2023-10-29,13,24,Madurai,Tamil Nadu,Tier 3,Male,35-44,School/College Partnership,EMI,Desktop,22999,0,0,22999,4139.82,18859.18,6043.38,12815.8,67.96,No,,Yes,0
EDU00361,2023-03-11,13,27,Warangal,Telangana,Tier 3,Male,25-34,Email Campaign,Debit Card,Desktop,14999,25,3749.75,11249.25,2024.87,9224.38,5101.34,4123.04,44.7,Yes,3.7,No,0
EDU00763,2024-03-14,8,9,Faridabad,Delhi NCR,Tier 2,Other,25-34,Google Ads,Net Banking,Mobile,19999,10,1999.9,17999.1,3239.84,14759.26,7191.45,7567.81,51.27,Yes,4.1,Yes,0
EDU02168,2024-12-23,11,2,Vadodara,Gujarat,Tier 3,Other,25-34,Instagram,EMI,Desktop,9999,5,499.95,9499.05,1709.83,7789.22,3408.23,4380.99,56.24,Yes,4.3,No,0
EDU00739,2024-09-28,15,18,Mysuru,Karnataka,Tier 2,Female,25-34,WhatsApp,UPI,Mobile,11999,15,1799.85,10199.15,1835.85,8363.3,3649.27,4714.03,56.37,Yes,3.4,No,1
EDU01135,2023-10-10,10,18,Kolkata,West Bengal,Tier 1,Male,25-34,WhatsApp,Credit Card,Mobile,11999,0,0,11999,2159.82,9839.18,4468.92,5370.26,54.58,Yes,,No,0
